text,Label
Blv dở quá,2.0
euro năm nay có quá nhiều lukachim,2.0
Hoàn toàn lép vế,2.0
:((( belgium lost 1 nil :(((,0.0
xem sane  đá chán vkl...,2.0
Sổ sinh tử của diêm vương theo đc báo đã hết trang,0.0
Co le BLV cung la fan TBN nhu toi. Anh ay binh luan bang ca trai tim nhiet huyet,1.0
BLV thực sự chán.,2.0
"Ct Mu ở mấy giải lớn ai cũng tệ hết, chẳng qua Mu tệ quá nên mới đc ra sân",2.0
Anh hôm qua đá toàn dẫm chân nhau,2.0
Làm kèo hết rồi...,2.0
"Đêm ko kịp xem hết trận, quay lại xem hitghlight cũng ko biết kết quả cuối cùng luôn",2.0
pedri đánh đầu nhưng mà lại là cơ hội cho italia vcl ông blv luôn ấy :))),0.0
Tình huống phẩm lợi sao ko the đỏ nhỉ,0.0
Trận đấu hungary đúng thật rất hay,1.0
Trận đấu hay mà thêm blv cảm xúc nữa. Đề nghị tăng lương cho blv,1.0
Xem highlights thì thấy lối chơi của tuyển Anh cũng tạm ổn mà. Tấn công khá đa dạng có điều phòng ngự hơi chệch choạch ở 1 số tình huống.,1.0
Đội kia mua gói VAR Đắp hơn,2.0
Bình luận viên Ngoại hạng anh có khác bình luận hayy vc,1.0
Lại là 40s cuối,0.0
"Cho 1 tiền đạo 200 ngàn EURO thôi là nãy h dô mấy trái r, Vl Antoni Griezmann 24 củ",2.0
dlm con nghien buruhno,2.0
Cụ sen về tuyển đá cháy quá,1.0
Highlight dài dòng qá ,2.0
Bồ ko thay đổi cách chơi thì khó đi xa lắm,2.0
quang huy ok quang  tùng thì quá trối,0.0
tui đã SAI LẦM khi mất 2h thức khuya chứng kiến đội tuyển Anh thi đấu với lối đá xúc phạm người hâm mộ...,2.0
Tây ban Nha năm nay mạnh đang cấp tấn công dồn dập ghê,1.0
"kai hàng thải lại đc đá phạt, cho kimic hay musala đá phạt hay.",0.0
Blv nghe mà t muốn bỏ coi bóng đá,2.0
Hi vọng Palmer sẽ giữ xuất đá chính những trận sau,0.0
Cầu thủ đẳng cấp thế giới đá hay thật @@,1.0
Where's guler? Gặp bồ của cr7 thì tuổi con ngang,2.0
"Fabian đá hay phết nhỉ, bàn thứ 2 múa kinh thậc",1.0
Cảm ơn anh 7 đa đưa ae vào bờ,1.0
"2 đội diễn tốt quá,làm diễn viên mới đúng chứ ai đi đá banh",0.0
Ăn may thôi.. gặp ý.phap bdn sách qua li về nước sớm,2.0
UK kiên cường thật đất nước còn chiến tranh,1.0
Pha phối hợp đá phạt quá đỉnh🇮🇹,1.0
Ảo ma vậy,1.0
"BLV thiếu nhiệt thuyết, còn TV360 cắt mấy cái highlight chán, khúc thổi còi kết thúc trận đấu k thấy mà đã hết clip rồi",2.0
"Nó phải như thế  như thế mới là ""những cỗ xe tăng Đức"" mà mọi người biết🇩🇪",1.0
"nhiều người thắc mắc vì sao CR7 không sút mà kiến tạo cho BRUNO, có muôn vàn kịch bản được vẽ ra từ những Anti Fan",0.0
Công nhận Anh nhiều cầu thủ mạnh...mạnh ai nấy đá!,0.0
"t fan Rô nhưng phải chấp nhận rằng Pepe mới là trái tim, thủ lĩnh và là một chiến binh thực sự . hai trung vệ hay nhất ông quẳng mẹ ra sân rồi thì thủ kiểu gì, bruno với Bernardo Silva cũng đi. còn mỗi anh bảy 39 tuổi. gánh bằng mắt",0.0
"Depay sút như l, mấy quả này gặp Huntelaar là ổng đóng cho gập gôn luôn",2.0
Pháp đứt điểm kém quá🫠,2.0
Về nhà mà đi giữ nước chứ ra chơi bóng gì,0.0
"Anh 7 không cần chửi thằng Bruno ích kỷ, anh chuyền cho nó ghi bàn và báo đài sẽ nhắc tên Bruno cho nó biết thế nào là đồng đội. Thêm khứa Cancelo chuyền quả không hiểu nổi.",0.0
Full Tài giây cuối,0.0
"đọc tên 1 số  cầu thủ, các BLV không nhất quán được cách phát âm chuẩn - mỗi người một cách - nghe lạ",2.0
Đội tuyển Anh chưa bao giờ là đội tuyển lớn mặc dù rất nhiều siêu ️ CHUYỂN NHƯỢNG đình đám,2.0
"Cầu thủ như cs ngoài đời có người hài vui, đá bóng mà nhìn a lucaku như diễn viên hài cũng hay và xem vui.",1.0
Thủ môn hay nhất nhì thế giới mà thủ thì chỉ có phản lưới nhà mới vô được.,1.0
Anh đá kiểu này khó đi sâu được. Ae đông ý không?,2.0
Thỗ n kỳ hay ghê,1.0
A tui dù ko ghi bàn nhưng là câù thủ đc chấm điểm cao nhất trận,1.0
BLV dẫn cũng rất cảm xúc :),1.0
Rõ ràng vai trò của HLV là cực kỳ quan trọng trong bóng đá.Tuyển Anh nên mời Pep làm HLV.,1.0
Ngược lại anh Bảy xẽ phù hộ cho Mbappe thành cong tại Rean Marich,0.0
"Xem mấy đội bé hay hơn mấy cái đội này đá rõ chán, bọn này chỉ xem ở vòng loại trực tiếp",0.0
"Italia, my team. Trận nào cũng cảm xúc, hy vọng lọt vào càng sâu càng tốt",1.0
Tôi cũng vậy thật là tôi tệ làm xấu đi hình ảnh ngoại hạng Anh quá,2.0
"Tiếc cho Croatia, nhưng mà kiểu phòng thủ phản công bị động nhàm chán này thì vào sâu coi cũng nản , coi đá bóng kiểu 0-0 rồi penalty thì thôi. Lão tướng thì 1 cr7 là quá đủ rồi, tạ nhưng vãn có nhà cái buff mấy quả phản lưới vẫn coi dc. Hiện tại nên có lứa cầu thủ trẻ lăn xả thì hay hơn.",1.0
Dỗi vch =)))),2.0
Đứng trước khung thành lại tưởng của đối thủ!!!! Bán độ chăng.,2.0
Trận sau trở lại mặt đất ,0.0
Neuer mắc võng ngủ,0.0
"Bảo rồi mà, có Đức có tài",1.0
"Tính ra anh Ku đá tốt chứ đùa đâu, xui thôi, tì đè 1-1 nó đè cho mấy hv thở k nổi",1.0
"đúng là ri đỗ, ăn vạ mà :)",2.0
Anh 7 tuyệt vời. Yêu anh 7 nhiều,1.0
"Đúng là vấn đề là ở MU chứ ko phải ở HLV, xin lỗi ông Rangnick và Ten Hag",2.0
Trận đấu rất hay. BLV rất nhiệt. Chúc mừng TNK,1.0
Chúc mừng Ukraine.!!,1.0
Chính Sir Alex đã dạy cho A7 cách đá banh như thế nào là đẳng cấp,1.0
đá vs đức mak 3 4 3 là đủ thấy ngu rồi,2.0
"Mình fan Đan Mạch thì thấy tiếc mỗi cái giày thừa ra của Delaney, còn lại tất cả đã chơi rất tốt 🇩🇰, dù sao cũng chúc mừng chủ nhà Đức",1.0
Ae lại toang,2.0
Tất cả Quỳ lại anh ku,1.0
Quá tuyệt vời - quá nghiệt ngã,1.0
"BLV  buồn ngủ à , éo nhiệt gì cả =))",2.0
Blv tv360 chán quá,2.0
"Mong Đức nâng cup tại quê hương, chứ mấy năm qua bết bát quá nhưng vẫn yêu thương đội tuyển vô điều kiện ",0.0
Chỉ có lukaHEO heo mới làm được,2.0
hàng thủ của Hun đá như mơ ngủ,2.0
Vô địch giải bóng đá này đi,0.0
Pháp loại từ vòng bảng đi cho ae còn gần bờ tí,2.0
Huấn luyện viên tồi ,2.0
Xem mây ưng cử viên vô địch thấy có thăng tây ban nha là có triển vọng nhất. Đã có nét nhất,1.0
Serbia 0.1 Anh,0.0
"2 blv trận này nhiệt này, xem cảm xúc phết. Nên để bl nhiều hơn",1.0
trận bồ này các anh em bet thủ xem đau tim thật sự,1.0
Blv trận này cũng cháy thật sự,1.0
Xem pha phản lưới nha t cười ỉa:))),0.0
Kevin vẫn chọc khe lênh láng từ CLB tới tuyển,1.0
0:21 duyên dáng,1.0
Ai chê Kroos chắc chỉ xem bóng đá Highlight thôi.,0.0
"sao có blv của K+ ở đây luôn vậy, pheeeeee",1.0
Đặt cái lòng nghiệt ngã thật ,0.0
Khổ thân KuĐenThui. Đen như gà ác.,0.0
Đá vậy mới cầm sổ đỏ ,2.0
Haizz hiệp 1 11 góc còn j để nói hả tài goc,2.0
Hà lan năm nay còn mỗi gakpo với ake là hay còn nhiu thì quá thất vọng,2.0
Banh bóng càng ngày càng nản,2.0
Tấu hài,1.0
quay chưa hết trận đã hết video,2.0
"Nhà ông nào có người mắc bệnh tim k nên cho xem giải này nha. Yếu yếu tim nghe hai ông blv hét cái... biết đâu vào bv coi euro đó  nhưng mà người bình thường thì.... vậy mới đã , v mới là thể thao.",0.0
ronaldo hay vãi,1.0
Định vào kèo mà ngủ quên,0.0
"Musiala nó đá ma quỷ vch, ko biết đường nào mà lần. Do đá thong thả chứ chắt chiu hơn thì có hattrick, mấy ông kia kể cả Robertson Tô Mỳ ko thể kèm nổi",2.0
Anh vo dich .cho xem. Nha cai lưa nguoi choi vai keo,1.0
Lukamoric già thật rồi. Đá pen là sở trường ,0.0
DoKu hành lang trái quá hay..Bỉ nếu bị bắt chết DoKu thì sẽ bị loại mà thôi,1.0
BLV chán thực sự ,2.0
Năm nay cầu thủ ăn mừng hụt nhiều quá ,1.0
Đá này vô tứ kết gặp Bồ và anh 7 thì cũng thua tan nát thôi.,2.0
Hai thằng nam tư củ gặp nhau,2.0
Romania báo quá báo rồi 2 hiệp mà không vô được trái nào.trận này ai nằm romania là chết,2.0
Trân câu hay nhat ơ rô.kich tinh phut cuoi cung.đôi trắng đen quá nêu may man co lẽ đã ok roi,0.0
"chuyền cho mấy quả hay thế rồi, chán ông Ku vãi",0.0
Croatia chơi tinh quái nhưng không qua mắt dc varr,1.0
Tên toàn vic vic,1.0
"Trận đấu hay , tình huống bóng hấp dẫn . BLV như thiếu cơm",0.0
Thiếu Gun là mất mát quá lớn vs MC,2.0
Toàn tìm mục tiêu đá chứ khoảng trống gôn khó quá,0.0
Một giải đấu lớn thế đưa ô blv chán hết muốn nói,2.0
Cr 7 biểu diễn mấy đường thật đỉnh,1.0
Chờ Tây Ban Nha nào ,0.0
"tây ban nha là vậy rất mạnh ở vòng bảng , zô 1/8 là bị bắt bài ngây",1.0
trận này vất quá ae ạ,0.0
"Tuyệt vời Idol, anh là huyền thoại sống của thời đại này, là tấm gương nỗ lực của cả thời đại.",1.0
Sabirze da hay do ,1.0
Thg dembele tù thật :)),2.0
"nhìn lối đá của Anh lợn đúng xem bẩn mắt thật sự, đá ăn may đc 1 quả là về thủ. Lối chơi thì như gà mắc tóc, cầu thủ đá như sự mất sức tranh chấp toàn thua, bị pressing về dưới cầu môn rồi phất phất :)) Mong loại sớm xem đỡ bẩn mắt",2.0
chưa đá đã biết trận này hoà rồi :))),0.0
Trận đấu rất hay mà blv chán không chịu được,2.0
Ko thể tin nổi Lukakiu vẫn chưa hết đen,0.0
Thủ môn rất đồng ý với quả pen nhờ,0.0
Phản lưới mùi thế nhỉ ? Khéo lại có scandan,0.0
ĐẲNG CẤP KVARAKHELIA,1.0
hayy từ trận đấu đến blv. quá cảm xúc,1.0
Quá mạnh dù gì geo cũng cố hết sức rồi,2.0
Chịu h nghe quang tùng bl buồn ngủ vãi. Nghỉ hưu đi a tùng. Để mấy ô bên vtv bl mới đỉnh,2.0
Thầy liu bình luận hay quá,1.0
"Azzurri của em đã vượt cạn thành công các bác ạ, bàn gỡ hoà của Zaccagni làm em nhớ đến bàn kết liễu Đức ở WC 2006 của Del Piero  Sau trận này vào knock out Italia của em lại phá huy ADN đâu cup",1.0
Ae vào bờ hết chưa,0.0
có ai giải thích dùm em có khúc bên Anh đẩy người trong vòng cấm mà k bị pen k ạ,0.0
Đầu mùa giải đến giờ có trận này là mãn nhãn.,1.0
ông adam bên hungary đá tốt mà sao nhiều người chê vậy,1.0
Bạn bình luận rất thể thao không như mấy ông ngồi trực tiếp rồi phân tích che bai như vậy là không có tinh thần thể thao cùng người xem,1.0
Tiếc tình huống phối hợp cuối trận nhỉ. Quả đó Silva chuyền cho Bruno là đúbg bài,0.0
Cô lên cầu thủ trẻ cr7,0.0
Vừa thương vừa buồn cười,0.0
Ông thần Gizman số 7. Lạy ông tiền đạo gì như thằn đần,2.0
"Sau một thời gian gặp khó tại những đấu trường quốc tế thì việc Đức có phong độ trở lại gần đây lại là điều khiến người hâm mộ rất phấn khích. Dù cầu thủ Đức có thể không đắt giá như cầu thủ Anh hay Pháp, nhưng họ vẫn chứng tỏ được sự sắc nét trong lối chơi, sự đoàn kết trong những pha phối hợp. Mong rằng đội tuyển Đức sẽ tạo ra nhiều sự sắc nét, đoàn kết hơn nữa trong những trận đấu tiếp theo.",2.0
Tóm lại là đá với áo hay úc vậy,0.0
Ronaldo - ????,1.0
Ở vỷen rụng nụ nữa rồi,2.0
Trận đấu quá cảm xúc,1.0
"Cho thời gian bù giờ quá nhiều,với đội hình đã cao tuổi,tôi thấy lo cho Croatia,quả thật y rằng",2.0
Phút cuối thật đỉnh,1.0
Mới thấy Messi bản lĩnh cỡ nào,1.0
Nhanh kinh,1.0
Đức đã mua gói var ,0.0
Xã hội giờ gì cũng vì đồng tiền cả.  Xem nó mất cái hấp dẫn đi. Giờ tôi xem đá phủi,2.0
"Kinh nghiệm xem anh ở wc euro là đừng kỳ vòng hy vong gì cả, cứ coi là đội bóng tầm trung thôi đỡ bị shock. Đừng để tên tuổi dàn cầu thủ nó đánh lừa, cứ coi như dấu bài đi. Năm này vẫn giống năm xưa, lối đá rời rạc như cơm nguội của 10 ông sao.",0.0
"Thằng HLV giờ xứng đáng bị đuổi, đội hình khoẻ thế mà không biết làm gì, sau thời Beckham, Gerrard, Lampard,... thì đây là giai đoạn khoẻ nhất rồi..",2.0
Màu đỏ này quái vật ak tiền đạo khoẻ vl,1.0
Chắc nhiều ông thua độ lắm,2.0
Đá như bán độ,2.0
Ứng viên vô địch đá quá bt chỉ biết tạt cánh đánh đầu ko có cách tấn công đa dạng bị ép sân các kiểu,2.0
Xem đến phút 70 đi ngủ tg csia thua ai gờ hoà,0.0
Tao thắng kkk.,0.0
"Anh Quang Huy bình luận hay thế còn gì nữa ! Lối bình luận ko dư thừa, gượng gạo, rất theo kịp thời đại. Giọng nói thì rất hay rồi.",1.0
Trận hay thế này mà để ông Quang Huy bình luận thì vất đi rồi,2.0
Ê tao thắc mắc là máy quay nó quay xa vậy mà sao thằng bình luận viên nó biết tên đc mấy thg đó ta,0.0
"Quá hay quá xuất sắc, dù thắng hay thua thì người xem và khán giả cũng cám ơn 2 đội bóng đã mang lại đầy đủ cung bật cảm xúc, với những siêu phẩm. Thật tuyệt vời. Đây có lẽ sẽ là trận bóng đá hay nhất mùa Euro 2024 ",1.0
"S7 bán độ r, dm",2.0
99% là bịp,2.0
Musela fan a7 hay sao đá mượt thế,1.0
Mong cho uk qua dc vòng này,1.0
Mãi ủng hộ G.O.A.T Cr7,1.0
khán giả cũng vỡ ào và khóc cùng với 2 đội . một trận đấu kịch tính,1.0
tran dau rat hsy,1.0
Mất anh rùa là đi hết,2.0
"Tham gia chơi game, nhận ngay 1 tháng xem TV360 MIỄN PHÍ: https://snssdk1180.onelink.me/BAuo/1lclf5oi",0.0
3-1 ăn 33,0.0
"Bảo sao cu em Mbappe nói Euro khó hơn, vì cu em đá Euro choke lòi ra thì chả thấy khó ",2.0
Sao k có tình huống Hà Lan bị thẻ đỏ ad ơi  ng k xem lại tưởng Áo đá ngang ngửa Hà Lan,0.0
"chú Q Huy và chú Q tùng kiến thức bóng đá sâu lắm, khi nghe 2 chú bình luận có khi nhắc về quá khứ, nhờ vậy mà mình biết thêm về bóng đá lúc mình chưa xem. Còn blv trẻ giờ chỉ được cái sôi nổi, ồn ào thôi. mà ",0.0
Bình luận viên chán quá,2.0
Nào h vẫn thấy rizman nó ko lạnh lùng sát thủ . Thằng depay thì chỉ có cái tướng chứ banh bóng gì nó,0.0
Chơi bóng dài đức nhất thế giới,1.0
"A7 khóc không phải vì sợ thua, mà vì là cảm thấy tuổi già sức yếu rồi không gánh nổi hàng công của Bồ. Cảm giác lực bất tồng tâm nên mới thế",0.0
Trận này bồ bán độ r,2.0
Múa quá rồi,2.0
Nhìn đức đá mà mê li luôn,1.0
"Giả sử có thể đặt: Mbappe vô duyên, Áo thể hiện sự kiên cường.",0.0
"Nhóm cầu thủ có trình độ, khao khát thực sự là Mainoo, Palmer bị đầy đoạ dự bị.loại vô dụng như Gallaghet, Trent, Foden...vẫn đc tin dùng. Xã hội Anh, dân Anh...nó lành quá, để yên cho tay Gate vậy",0.0
Pháp da day hay ho ji đâu mấy chú  ơi gặp ha lan gãy cánh liền,2.0
Quá nghiệt ngã cho Bỉ,0.0
5:00 có ai thấy cờ vn ko 🇻🇳,0.0
Trọng tài ăn tiền hối lộ rồi,2.0
Chúc mừng ĐT Đức 🇩🇪 đã có chiến thắng thuyết phục,1.0
Euro năm nay tội nghiệp gỡ thủ quá:))) các đội dưới cơ chơi tốt khó lường đội lớn vẫn thắng nhưng chật vật thôi thì cố lên CR7 Bồ Đào Nha suiiii,0.0
Griezmann hết trận này mua mấy cái đảo với du thuyền ,1.0
Thủ môn TBN chạy kpi hơi nhiều kk,1.0
"oog trọng tài thiên vị quá r , nhưng công nhận là georgia trận này chơi hay và bồ cứ giấu bài xem trận này chán",2.0
Anh mà thua là bị ném đá đủ để xây biệt thự,0.0
Đội tuyển a nhiều sao nhưng ko đoàn kết nếu anh đoàn kết thì vô đối,0.0
Croatia và Italia là 2 đội bóng tôi yêu thích ở châu âu. Nhưng Italia vẫn là trên hết xin chúc mừng azuri ,1.0
"Tham gia chơi game, nhận ngay 1 tháng xem TV360 MIỄN PHÍ: https://snssdk1180.onelink.me/BAuo/1lclf5oi",0.0
.,0.0
"2 đội này nay ""Châu Phi hóa nhểy""",1.0
"1 điểm với tân binh gruzia là tốt rồi,ch séc suýt trả giá vì phung phí cơ hội",1.0
Tây Bán Nhà với Đức năm nay có lẻ là ứng cử viên có tỉ lệ vô địch cao,1.0
Pháp vô địch,1.0
Rất thích Đức,1.0
chào ae tôi đi ngắm cầu,0.0
Siuuuuu ,1.0
"1 ĐT với chất lượng đội hình trên lý thuyết là số 1 giải, mà phải đá phòng ngự với hết Serbia giờ tới Đan Mạch, mình nể ông Cửa Nam ở chỗ đó =))",1.0
